Business_ID,Business_Name,Industry,Country,State_Province,City,Event_Date,Year,Climate_Event,Severity,Temperature_Change_C,Rainfall_Deviation_Percent,Exposure_Score,Vulnerability_Score,Risk_Score,Risk_Level,Downtime_Days,Revenue_Loss_USD,Property_Damage_USD,Supply_Chain_Disruption,Employees_Affected,Recovery_Days,Risk_Mitigation_Investment_USD
B0575,AGRI_0575,Agriculture,Japan,Aichi,Nagoya,2022-06-03,2022,Cyclone,Critical,1.74,15.3,81.2,86.19,71,High,32,1327110.83,488495.7,High,264,50,92527.91
B0576,AGRI_0576,Agriculture,United States,Florida,Miami,2026-06-03,2026,Cyclone,Medium,2.42,27.21,56.32,57.62,62,High,22,1166508.93,0.0,Medium,187,52,195396.15
B0577,RETA_0577,Retail,Australia,New South Wales,Sydney,2022-08-08,2022,Wildfire,Low,1.35,37.15,75.06,50.29,53,Medium,14,658979.83,66728.65,Medium,259,33,87790.72
B0578,MANU_0578,Manufacturing,Australia,Victoria,Melbourne,2022-07-11,2022,Storm,Medium,1.43,3.71,46.23,71.05,59,Medium,11,802560.48,251633.24,Medium,115,26,50877.12
B0579,HOSP_0579,Hospitality,India,Andhra Pradesh,Visakhapatnam,2020-05-06,2020,Drought,Medium,2.13,19.4,89.85,55.19,69,High,16,1106444.2,555990.95,High,251,25,96514.6
B0580,CONS_0580,Construction,Japan,Aichi,Nagoya,2022-10-14,2022,Flood,Medium,0.91,-18.0,75.53,84.62,81,Critical,19,1199318.26,72186.24,High,251,25,190674.77
B0581,ENER_0581,Energy,Australia,Victoria,Melbourne,2022-04-06,2022,Heatwave,Medium,1.44,-9.3,55.61,72.04,68,High,20,1066725.01,556575.75,High,179,43,101674.19
B0582,CONS_0582,Construction,Japan,Tokyo,Tokyo,2021-07-02,2021,Wildfire,High,2.56,8.64,93.12,83.21,76,High,25,1026898.75,34542.32,High,193,59,171660.42
B0583,RETA_0583,Retail,Germany,Berlin,Berlin,2021-05-02,2021,Flood,Medium,1.59,-18.13,84.33,74.3,69,High,15,645564.84,16421.56,High,238,35,21765.38
B0584,RETA_0584,Retail,United States,Texas,Houston,2026-02-14,2026,Cyclone,Critical,1.74,24.87,90.8,69.54,77,High,21,1034651.47,349679.25,High,195,34,125416.84
B0585,AGRI_0585,Agriculture,Australia,Victoria,Melbourne,2020-04-27,2020,Drought,Medium,1.13,9.26,71.08,37.1,53,Medium,19,935965.33,0.0,Medium,91,48,77537.13
B0586,MANU_0586,Manufacturing,Japan,Tokyo,Tokyo,2025-12-12,2025,Wildfire,High,2.59,29.1,54.05,49.07,61,High,21,867277.08,438530.6,Medium,101,43,128035.76
B0587,RETA_0587,Retail,Germany,Bavaria,Munich,2020-05-01,2020,Storm,Medium,1.89,8.34,64.3,70.42,78,High,11,1008243.15,286870.58,High,170,21,47785.11
B0588,HEAL_0588,Healthcare,Germany,Bavaria,Munich,2022-02-23,2022,Cyclone,High,2.88,-0.87,65.07,72.64,74,High,15,1111196.97,777175.78,High,234,48,73619.21
B0589,TRAN_0589,Transportation,India,Maharashtra,Mumbai,2022-10-06,2022,Wildfire,High,1.84,-36.92,67.6,71.17,68,High,24,1202898.11,427226.87,High,108,72,120844.03
B0590,HOSP_0590,Hospitality,United States,California,Los Angeles,2026-04-02,2026,Cyclone,Critical,2.77,72.23,77.32,83.01,86,Critical,27,1374136.91,629053.12,High,269,56,245675.18
B0591,MANU_0591,Manufacturing,Australia,New South Wales,Sydney,2021-02-17,2021,Heatwave,Medium,1.54,29.73,61.83,58.31,52,Medium,13,797573.81,211132.09,Medium,129,24,135672.23
B0592,ENER_0592,Energy,Brazil,São Paulo,São Paulo,2020-11-11,2020,Drought,High,2.54,-28.04,54.89,55.01,56,Medium,26,961638.48,232196.91,Medium,138,39,65491.58
B0593,FINA_0593,Finance,Brazil,Rio de Janeiro,Rio de Janeiro,2022-11-23,2022,Heatwave,Critical,2.17,-19.2,83.8,78.2,71,High,13,680951.61,495148.83,High,212,27,25676.67
B0594,ENER_0594,Energy,Australia,Victoria,Melbourne,2024-12-11,2024,Flood,Low,1.34,-4.29,53.89,63.87,45,Medium,9,708024.58,269875.05,Medium,98,24,42506.1
B0595,MANU_0595,Manufacturing,Germany,Berlin,Berlin,2022-11-28,2022,Drought,Medium,1.86,15.5,66.61,58.88,61,High,11,1113111.39,635635.2,Medium,65,11,45061.04
B0596,TECH_0596,Technology,Germany,Hamburg,Hamburg,2023-07-15,2023,Flood,High,1.69,48.07,74.9,63.96,61,High,14,653373.32,331573.14,Medium,256,33,75822.4
B0597,TRAN_0597,Transportation,Brazil,São Paulo,São Paulo,2021-05-04,2021,Storm,Low,2.54,-10.79,53.22,53.04,61,High,14,1014111.4,348990.35,Medium,136,22,126180.75
B0598,HOSP_0598,Hospitality,United States,Texas,Houston,2023-03-21,2023,Heatwave,Low,1.8,2.21,58.31,70.34,75,High,6,1161366.96,226877.56,High,180,9,141192.23
B0599,FINA_0599,Finance,Germany,Berlin,Berlin,2026-08-19,2026,Flood,High,1.86,8.03,93.43,93.65,86,Critical,11,654102.66,531212.78,High,193,18,39567.9
B0600,ENER_0600,Energy,Australia,Queensland,Brisbane,2025-03-13,2025,Storm,Low,1.16,-15.6,74.11,74.33,64,High,19,1369294.6,457986.58,Medium,143,29,147421.07
B0601,RETA_0601,Retail,Japan,Tokyo,Tokyo,2023-09-12,2023,Drought,Critical,2.73,-23.1,64.95,68.44,69,High,20,564682.05,373809.0,High,182,54,62055.38
B0602,RETA_0602,Retail,United States,Florida,Miami,2021-10-17,2021,Drought,Low,1.08,23.34,73.07,55.6,60,Medium,7,989595.56,880273.81,Medium,229,16,63213.11
B0603,CONS_0603,Construction,Japan,Aichi,Nagoya,2025-01-26,2025,Flood,Low,1.33,-35.42,55.1,64.94,60,Medium,15,1327824.74,40712.91,Medium,50,22,90059.83
B0604,ENER_0604,Energy,Australia,Victoria,Melbourne,2023-10-26,2023,Flood,Critical,2.58,13.0,74.94,91.05,82,Critical,24,1447183.59,505129.56,High,136,36,193384.52
B0605,TRAN_0605,Transportation,Germany,Berlin,Berlin,2026-07-25,2026,Drought,Low,0.9,22.34,55.52,60.5,46,Medium,4,862429.09,264691.13,Medium,188,4,140304.06
B0606,HEAL_0606,Healthcare,Japan,Osaka,Osaka,2022-11-26,2022,Heatwave,Low,1.24,25.21,64.25,53.82,57,Medium,6,729714.81,118951.84,Medium,99,6,91838.86
B0607,HEAL_0607,Healthcare,Australia,Victoria,Melbourne,2025-05-13,2025,Cyclone,Critical,2.4,35.11,56.26,55.1,52,Medium,27,771973.16,495357.91,Medium,41,65,104049.86
B0608,TRAN_0608,Transportation,Brazil,Rio de Janeiro,Rio de Janeiro,2021-03-04,2021,Drought,Critical,2.08,-38.78,79.65,64.47,68,High,26,1164634.82,628063.24,High,143,43,44955.62
B0609,HOSP_0609,Hospitality,Australia,New South Wales,Sydney,2023-03-19,2023,Drought,Medium,1.5,-14.24,64.16,64.6,57,Medium,11,659730.91,308241.94,Medium,127,22,31662.69
B0610,MANU_0610,Manufacturing,Germany,Berlin,Berlin,2024-12-07,2024,Heatwave,Low,1.56,-0.18,79.79,49.04,71,High,13,1145933.06,389682.15,High,234,27,143925.21
B0611,TECH_0611,Technology,Brazil,Rio de Janeiro,Rio de Janeiro,2025-05-20,2025,Cyclone,Medium,1.53,53.22,72.03,61.71,72,High,12,609935.62,284779.3,High,184,28,51820.69
B0612,CONS_0612,Construction,Germany,Berlin,Berlin,2024-06-07,2024,Heatwave,Medium,0.78,-8.12,57.2,54.09,55,Medium,11,823570.58,424321.47,Medium,77,30,111270.06
B0613,MANU_0613,Manufacturing,Brazil,São Paulo,São Paulo,2023-08-28,2023,Cyclone,Critical,2.16,40.92,60.53,100.0,75,High,24,1351546.37,892998.37,High,149,46,61005.09
B0614,HOSP_0614,Hospitality,Germany,Hamburg,Hamburg,2023-01-15,2023,Wildfire,Medium,1.23,-11.07,54.83,45.82,43,Medium,9,521405.25,272538.23,Medium,81,18,43874.42
B0615,TRAN_0615,Transportation,Australia,Victoria,Melbourne,2023-01-24,2023,Heatwave,High,3.04,2.51,89.43,76.8,76,High,18,1127120.82,642858.08,High,181,31,152253.61
B0616,AGRI_0616,Agriculture,Germany,Berlin,Berlin,2022-04-01,2022,Flood,Medium,0.98,-8.54,88.31,70.36,80,High,18,1284937.45,935937.91,High,195,49,180370.74
B0617,CONS_0617,Construction,Germany,Bavaria,Munich,2025-06-07,2025,Drought,Medium,1.75,-11.54,65.53,46.56,52,Medium,25,821290.44,236035.71,Medium,142,55,121930.9
B0618,ENER_0618,Energy,Australia,New South Wales,Sydney,2025-01-25,2025,Drought,Medium,2.22,-23.09,77.5,64.51,57,Medium,17,1164504.3,410757.26,Medium,257,23,99781.81
B0619,CONS_0619,Construction,United States,California,Los Angeles,2021-04-10,2021,Wildfire,Medium,1.45,-54.93,65.33,61.16,62,High,19,844899.92,582602.89,Medium,150,41,108930.29
B0620,TRAN_0620,Transportation,Japan,Tokyo,Tokyo,2022-12-19,2022,Cyclone,High,1.32,29.19,69.32,75.92,77,High,19,1263153.87,501142.71,High,210,45,152331.8
B0621,CONS_0621,Construction,Japan,Osaka,Osaka,2026-01-21,2026,Wildfire,Medium,1.4,13.73,67.35,71.87,86,Critical,16,1251364.71,497565.73,High,184,28,107728.81
B0622,FINA_0622,Finance,United States,California,Los Angeles,2025-06-22,2025,Flood,Medium,0.37,7.22,82.47,94.63,85,Critical,6,591417.49,220082.34,High,194,19,74380.66
B0623,TRAN_0623,Transportation,Australia,Queensland,Brisbane,2024-11-18,2024,Cyclone,Medium,2.02,16.56,54.22,72.16,62,High,19,1013630.79,316159.3,Medium,218,25,122782.38
B0624,ENER_0624,Energy,United States,Florida,Miami,2025-03-25,2025,Flood,Medium,1.35,-7.71,77.78,45.14,63,High,17,1150583.41,468964.92,Medium,196,43,39120.76
B0625,TRAN_0625,Transportation,Germany,Bavaria,Munich,2025-10-27,2025,Cyclone,Critical,2.88,62.72,73.09,53.7,62,High,28,1066232.64,799194.72,Medium,206,61,167860.12
B0626,MANU_0626,Manufacturing,Brazil,Rio de Janeiro,Rio de Janeiro,2021-01-24,2021,Drought,Medium,1.79,-3.02,87.59,80.56,97,Critical,18,1367252.53,619307.12,High,213,39,48429.52
B0627,AGRI_0627,Agriculture,Germany,Bavaria,Munich,2025-02-14,2025,Wildfire,Medium,1.42,-24.02,91.19,74.62,93,Critical,18,1803662.35,715918.73,High,191,37,168695.69
B0628,MANU_0628,Manufacturing,India,Tamil Nadu,Chennai,2025-02-26,2025,Heatwave,Low,2.17,41.15,56.95,64.47,66,High,6,1253176.49,75160.53,High,205,6,60649.26
B0629,AGRI_0629,Agriculture,Brazil,Rio de Janeiro,Rio de Janeiro,2024-11-07,2024,Cyclone,Medium,1.41,9.88,63.18,76.13,67,High,22,1295511.58,450913.9,High,148,44,193684.22
B0630,ENER_0630,Energy,Germany,Berlin,Berlin,2026-05-06,2026,Heatwave,Low,2.04,8.99,43.36,58.65,72,High,16,1371676.82,601433.16,High,113,29,224296.42
B0631,CONS_0631,Construction,United States,Texas,Houston,2022-07-09,2022,Heatwave,Medium,1.88,-11.89,44.23,59.59,60,Medium,17,1068052.7,887936.52,Medium,129,42,159278.58
B0632,TRAN_0632,Transportation,Australia,New South Wales,Sydney,2020-05-14,2020,Wildfire,High,1.16,-4.84,80.87,69.48,78,High,21,1258969.34,454757.44,High,183,45,145986.1
B0633,RETA_0633,Retail,Australia,Queensland,Brisbane,2024-03-01,2024,Flood,High,1.92,47.15,79.27,68.58,82,Critical,12,1164048.9,454938.83,High,113,12,93508.72
B0634,AGRI_0634,Agriculture,Japan,Tokyo,Tokyo,2023-02-28,2023,Wildfire,Low,1.92,-9.62,64.25,57.36,50,Medium,23,908330.62,437748.56,Medium,239,42,114778.76
B0635,TRAN_0635,Transportation,Brazil,São Paulo,São Paulo,2020-02-23,2020,Wildfire,High,2.87,16.4,79.09,66.51,82,Critical,23,1165589.86,924762.94,High,166,50,85974.72
B0636,HEAL_0636,Healthcare,India,Maharashtra,Mumbai,2022-05-10,2022,Drought,Low,1.12,21.38,74.84,39.64,53,Medium,1,394000.74,201328.87,Medium,211,9,21106.8
B0637,TECH_0637,Technology,Australia,New South Wales,Sydney,2023-04-13,2023,Storm,Low,1.86,-4.63,62.29,51.55,58,Medium,4,622590.75,217544.86,Medium,168,25,45270.16
B0638,HEAL_0638,Healthcare,Germany,Hamburg,Hamburg,2026-01-04,2026,Flood,Medium,0.74,11.27,66.38,69.04,67,High,13,821888.31,128304.81,High,198,19,101374.47
B0639,HEAL_0639,Healthcare,Germany,Berlin,Berlin,2021-06-10,2021,Drought,Low,1.22,-7.32,55.68,35.98,32,Medium,8,522090.89,217175.62,Low,99,23,47978.46
B0640,HOSP_0640,Hospitality,Japan,Aichi,Nagoya,2021-11-11,2021,Cyclone,Low,1.26,-22.75,100.0,39.2,65,High,3,896686.02,412097.53,Medium,148,7,56583.37
B0641,ENER_0641,Energy,United States,Florida,Miami,2023-04-11,2023,Drought,Critical,2.31,-29.72,75.72,54.33,67,High,25,1422965.99,773631.46,High,121,55,182668.82
B0642,HOSP_0642,Hospitality,Germany,Berlin,Berlin,2024-09-05,2024,Drought,High,2.32,-17.89,53.9,74.63,59,Medium,18,588907.89,295687.53,Medium,188,38,38210.9
B0643,FINA_0643,Finance,Australia,Victoria,Melbourne,2026-10-23,2026,Wildfire,Critical,3.35,-31.78,86.91,65.16,80,High,5,350345.4,145732.15,High,288,6,33425.72
B0644,CONS_0644,Construction,Japan,Osaka,Osaka,2023-06-09,2023,Flood,Medium,2.66,2.73,85.97,49.91,60,Medium,15,881249.39,362505.1,Medium,195,33,142699.95
B0645,AGRI_0645,Agriculture,Germany,Bavaria,Munich,2022-07-08,2022,Cyclone,Critical,1.97,49.46,83.08,75.84,68,High,29,1107882.44,590994.91,High,158,65,42566.54
B0646,AGRI_0646,Agriculture,United States,Texas,Houston,2024-10-26,2024,Wildfire,Medium,1.5,19.02,62.68,89.0,90,Critical,25,1757905.36,974356.76,High,269,43,151642.55
B0647,MANU_0647,Manufacturing,Japan,Osaka,Osaka,2025-11-13,2025,Flood,Critical,1.66,26.6,81.57,78.25,79,High,28,1086720.39,738874.24,High,159,54,76308.52
B0648,ENER_0648,Energy,Germany,Berlin,Berlin,2026-11-06,2026,Drought,Medium,2.91,-18.08,63.33,62.55,70,High,20,859116.96,609572.82,High,219,48,86531.63
B0649,HEAL_0649,Healthcare,Germany,Bavaria,Munich,2023-09-28,2023,Storm,Low,0.29,-17.67,60.86,62.3,59,Medium,6,928466.68,466660.28,Medium,150,23,77781.91
B0650,MANU_0650,Manufacturing,Japan,Aichi,Nagoya,2022-01-16,2022,Cyclone,Low,1.72,9.72,48.38,73.79,55,Medium,10,1082145.62,487585.25,Medium,167,29,152515.97
B0651,HOSP_0651,Hospitality,Australia,Victoria,Melbourne,2023-01-03,2023,Wildfire,Low,1.77,13.18,62.99,57.81,68,High,8,1121868.52,47669.64,High,163,20,73287.62
B0652,HEAL_0652,Healthcare,Australia,Victoria,Melbourne,2022-12-02,2022,Heatwave,High,1.9,-24.4,71.43,72.71,77,High,11,956958.93,622249.16,High,135,19,87669.81
B0653,FINA_0653,Finance,Australia,New South Wales,Sydney,2020-12-04,2020,Storm,High,1.19,6.09,54.65,56.22,59,Medium,11,600897.34,518747.78,Medium,118,28,49948.89
B0654,RETA_0654,Retail,India,Maharashtra,Mumbai,2020-02-14,2020,Heatwave,High,1.95,-23.44,79.8,95.74,86,Critical,9,811710.84,285397.09,High,247,28,85110.25
B0655,RETA_0655,Retail,Japan,Tokyo,Tokyo,2023-11-25,2023,Heatwave,High,1.62,-37.78,64.03,73.0,71,High,12,981751.91,319965.39,High,224,12,104245.86
B0656,RETA_0656,Retail,Australia,New South Wales,Sydney,2024-01-01,2024,Heatwave,Low,1.25,44.26,42.74,41.31,24,Low,15,448922.78,148961.88,Low,5,42,48886.96
B0657,HOSP_0657,Hospitality,Brazil,São Paulo,São Paulo,2023-01-21,2023,Drought,Low,1.18,66.82,52.66,40.09,44,Medium,10,797556.99,256561.64,Medium,185,19,135131.7
B0658,HEAL_0658,Healthcare,United States,Florida,Miami,2025-06-28,2025,Heatwave,High,1.92,-33.03,77.28,42.73,59,Medium,9,830181.06,749011.59,Medium,100,18,94662.37
B0659,TECH_0659,Technology,Brazil,Bahia,Salvador,2025-06-09,2025,Cyclone,High,2.62,49.85,61.63,61.53,55,Medium,15,372607.29,141971.46,Medium,188,20,24322.27
B0660,MANU_0660,Manufacturing,Japan,Aichi,Nagoya,2020-04-21,2020,Drought,Low,1.14,13.94,68.99,44.83,55,Medium,11,1085668.73,496447.58,Medium,161,26,82764.39
B0661,HOSP_0661,Hospitality,India,Tamil Nadu,Chennai,2026-03-15,2026,Drought,Low,1.81,-4.27,75.99,66.58,76,High,10,1279752.78,458737.37,High,190,30,67730.58
B0662,TRAN_0662,Transportation,Germany,Berlin,Berlin,2024-02-06,2024,Storm,Medium,1.46,-8.92,62.79,51.38,53,Medium,14,863452.01,332751.27,Medium,143,30,86969.22
B0663,CONS_0663,Construction,Germany,Bavaria,Munich,2026-03-19,2026,Flood,High,1.96,24.84,67.75,68.17,75,High,21,1115628.49,721799.63,High,128,34,80802.16
B0664,AGRI_0664,Agriculture,United States,Florida,Miami,2022-03-07,2022,Wildfire,Critical,2.04,-79.45,69.55,83.96,83,Critical,26,1417458.03,526596.03,High,269,51,60342.35
B0665,CONS_0665,Construction,United States,Florida,Miami,2024-11-10,2024,Heatwave,Medium,1.91,-1.09,54.01,42.25,46,Medium,16,703310.84,282130.61,Medium,30,35,95475.32
B0666,TECH_0666,Technology,Germany,Hamburg,Hamburg,2026-12-06,2026,Drought,Medium,2.19,0.8,73.97,60.65,57,Medium,3,797717.18,328486.07,Medium,200,12,47501.54
B0667,RETA_0667,Retail,Brazil,Bahia,Salvador,2022-10-24,2022,Storm,Low,1.7,-28.04,61.32,54.36,57,Medium,13,765830.75,224534.42,Medium,79,13,126413.14
B0668,HOSP_0668,Hospitality,Japan,Aichi,Nagoya,2022-10-19,2022,Heatwave,High,2.21,-24.84,71.77,94.69,89,Critical,14,1339775.7,639667.28,High,147,20,197377.45
B0669,AGRI_0669,Agriculture,India,Tamil Nadu,Chennai,2020-05-14,2020,Wildfire,Low,1.19,-3.59,57.36,73.8,64,High,17,1113192.13,0.0,Medium,228,48,194053.72
B0670,ENER_0670,Energy,Brazil,Bahia,Salvador,2020-02-20,2020,Flood,Medium,1.97,-1.91,74.68,60.68,64,High,19,1325518.9,464492.4,Medium,180,44,133898.03
B0671,CONS_0671,Construction,Germany,Bavaria,Munich,2025-11-09,2025,Wildfire,Medium,1.35,-8.67,61.58,58.85,65,High,12,834451.11,404302.68,Medium,164,23,34179.18
B0672,HOSP_0672,Hospitality,Japan,Aichi,Nagoya,2025-12-15,2025,Flood,Medium,2.33,-1.44,76.79,67.92,71,High,12,1199600.49,710947.91,High,120,32,112157.72
B0673,ENER_0673,Energy,Australia,New South Wales,Sydney,2022-10-12,2022,Wildfire,High,2.8,-45.25,75.43,63.25,63,High,24,953174.23,610021.09,Medium,142,47,48455.17
B0674,TRAN_0674,Transportation,Australia,Victoria,Melbourne,2020-06-18,2020,Drought,High,1.95,-1.5,75.47,59.61,53,Medium,13,819946.8,366656.33,Medium,21,24,39189.73
B0675,CONS_0675,Construction,Australia,New South Wales,Sydney,2026-10-17,2026,Storm,Critical,2.01,84.37,98.94,76.07,85,Critical,30,1391295.51,615448.35,High,141,58,133712.86
B0676,CONS_0676,Construction,United States,California,Los Angeles,2024-03-20,2024,Drought,Medium,1.76,10.21,49.95,56.23,67,High,22,973620.15,99537.89,High,181,41,170723.09
B0677,HOSP_0677,Hospitality,India,West Bengal,Kolkata,2025-09-17,2025,Drought,Medium,1.48,-10.74,74.26,67.62,71,High,16,865512.57,301968.04,High,106,22,131978.17
B0678,RETA_0678,Retail,Brazil,Rio de Janeiro,Rio de Janeiro,2022-11-20,2022,Drought,Medium,2.58,6.74,70.35,71.38,79,High,11,751079.66,254425.03,High,75,13,25932.14
B0679,ENER_0679,Energy,India,Andhra Pradesh,Visakhapatnam,2024-10-25,2024,Flood,Low,1.02,-29.51,65.12,66.77,74,High,15,1494078.3,278974.4,High,92,32,234928.58
B0680,ENER_0680,Energy,United States,New York,New York City,2023-09-25,2023,Drought,High,1.99,-34.69,53.05,53.96,48,Medium,25,803383.62,495295.59,Medium,188,48,116202.76
B0681,TECH_0681,Technology,Germany,Berlin,Berlin,2025-03-01,2025,Flood,High,2.35,30.23,86.18,83.67,88,Critical,10,915849.71,875649.58,High,240,30,97211.69
B0682,FINA_0682,Finance,Japan,Osaka,Osaka,2020-01-05,2020,Flood,Medium,1.83,2.89,72.46,53.48,59,Medium,2,437073.96,249848.64,Medium,175,20,15425.48
B0683,CONS_0683,Construction,United States,California,Los Angeles,2023-06-12,2023,Storm,Medium,1.59,43.01,63.82,69.01,66,High,10,1148625.99,353403.2,High,157,21,178414.97
B0684,AGRI_0684,Agriculture,Australia,Victoria,Melbourne,2021-03-08,2021,Cyclone,Medium,1.93,-9.68,76.76,74.52,76,High,22,1553456.39,464771.41,High,224,53,96615.22
B0685,MANU_0685,Manufacturing,Brazil,Bahia,Salvador,2023-03-15,2023,Drought,Medium,1.73,-22.02,70.58,81.44,79,High,11,1405516.6,420147.92,High,124,28,199051.35
B0686,AGRI_0686,Agriculture,Australia,Queensland,Brisbane,2023-08-08,2023,Storm,High,2.26,21.13,90.9,59.53,72,High,21,1398693.4,355721.46,High,182,38,159272.81
B0687,RETA_0687,Retail,Germany,Bavaria,Munich,2022-11-02,2022,Heatwave,Critical,1.55,-46.26,85.29,77.48,86,Critical,18,1225326.97,585558.36,High,229,30,165908.78
B0688,RETA_0688,Retail,India,Tamil Nadu,Chennai,2020-01-21,2020,Drought,High,1.26,-28.19,71.69,90.55,73,High,18,833026.55,350092.48,High,198,44,101362.33
B0689,MANU_0689,Manufacturing,Brazil,Rio de Janeiro,Rio de Janeiro,2020-04-06,2020,Wildfire,Low,0.48,20.9,57.07,77.85,77,High,13,1121966.41,279045.74,High,202,22,69748.59
B0690,CONS_0690,Construction,Germany,Berlin,Berlin,2024-10-23,2024,Wildfire,Low,1.79,29.52,61.91,63.26,66,High,14,1093742.84,264767.25,High,169,22,113694.67
B0691,AGRI_0691,Agriculture,Japan,Osaka,Osaka,2022-03-12,2022,Wildfire,Medium,1.62,15.55,64.89,71.68,73,High,12,1611302.99,724729.27,High,158,20,184477.47
B0692,TECH_0692,Technology,Japan,Tokyo,Tokyo,2023-02-22,2023,Wildfire,Medium,1.18,27.9,54.45,74.0,68,High,3,1149925.94,460511.21,High,138,8,184573.91
B0693,TECH_0693,Technology,India,Maharashtra,Mumbai,2022-04-09,2022,Wildfire,Critical,2.13,-40.71,82.19,90.27,88,Critical,12,594538.02,94962.96,High,269,27,90025.3
B0694,CONS_0694,Construction,Germany,Hamburg,Hamburg,2024-04-19,2024,Heatwave,Medium,1.45,29.11,72.38,66.63,60,Medium,18,887062.07,356268.49,Medium,118,20,75682.73
B0695,ENER_0695,Energy,Germany,Bavaria,Munich,2024-12-09,2024,Heatwave,Medium,2.04,-13.71,45.15,66.01,59,Medium,20,1037599.33,783416.17,Medium,160,40,175754.62
B0696,AGRI_0696,Agriculture,Brazil,Bahia,Salvador,2023-04-27,2023,Drought,Critical,2.7,-2.88,93.76,69.14,85,Critical,35,1735315.07,1168032.71,High,223,67,298736.44
B0697,RETA_0697,Retail,Japan,Osaka,Osaka,2022-03-27,2022,Cyclone,Critical,2.61,47.86,53.12,65.13,63,High,19,750248.34,570215.78,Medium,187,40,125236.93
B0698,AGRI_0698,Agriculture,United States,New York,New York City,2024-09-13,2024,Cyclone,Medium,1.12,-32.77,82.61,70.51,69,High,14,1338669.59,502667.09,High,119,27,240733.96
B0699,HEAL_0699,Healthcare,United States,Texas,Houston,2025-09-17,2025,Storm,High,1.83,25.65,75.55,48.46,51,Medium,10,628131.06,334785.28,Medium,178,21,110101.93
B0700,FINA_0700,Finance,Japan,Aichi,Nagoya,2020-08-19,2020,Cyclone,Critical,2.36,54.96,56.3,70.68,55,Medium,19,593475.9,459061.53,Medium,98,35,29941.83
B0701,TRAN_0701,Transportation,Brazil,Bahia,Salvador,2024-12-23,2024,Cyclone,Critical,2.79,36.17,89.79,84.59,89,Critical,28,1679325.17,959517.49,High,234,60,267814.38
B0702,CONS_0702,Construction,Germany,Bavaria,Munich,2023-02-16,2023,Cyclone,High,2.38,-5.9,90.92,48.31,74,High,9,1450577.39,621429.78,High,197,18,98665.0
B0703,MANU_0703,Manufacturing,Germany,Bavaria,Munich,2022-06-12,2022,Cyclone,Critical,2.19,38.53,66.34,90.56,79,High,23,1220515.94,600756.78,High,134,42,99811.15
B0704,HOSP_0704,Hospitality,United States,Texas,Houston,2023-08-11,2023,Storm,Medium,2.68,4.81,94.65,90.27,84,Critical,10,1349558.09,439638.42,High,227,15,173547.56
B0705,FINA_0705,Finance,Brazil,Bahia,Salvador,2020-04-25,2020,Heatwave,High,2.4,-12.39,66.7,59.29,55,Medium,6,126547.72,56377.03,Medium,123,12,16558.14
B0706,RETA_0706,Retail,Brazil,Rio de Janeiro,Rio de Janeiro,2023-07-03,2023,Storm,High,1.96,20.31,65.11,53.23,48,Medium,17,852414.28,575340.1,Medium,267,37,39228.08
B0707,TECH_0707,Technology,Germany,Berlin,Berlin,2022-02-27,2022,Drought,Medium,0.24,8.03,72.97,62.97,68,High,6,988546.14,195374.36,High,219,24,42211.42
B0708,FINA_0708,Finance,Australia,Victoria,Melbourne,2021-07-06,2021,Storm,Medium,2.04,-11.53,46.46,54.83,47,Medium,14,260667.43,81502.11,Medium,218,33,8823.83
B0709,AGRI_0709,Agriculture,Germany,Bavaria,Munich,2025-01-07,2025,Wildfire,Low,1.37,-1.93,59.18,57.76,59,Medium,20,1301841.8,260143.88,Medium,145,41,90870.37
B0710,RETA_0710,Retail,India,West Bengal,Kolkata,2025-10-27,2025,Heatwave,Medium,1.96,16.27,58.86,76.14,68,High,11,828958.13,384957.08,High,275,11,97046.6
B0711,FINA_0711,Finance,Australia,New South Wales,Sydney,2021-12-24,2021,Cyclone,High,2.08,32.2,77.05,61.23,61,High,17,582842.42,240822.94,Medium,166,40,27739.47
B0712,ENER_0712,Energy,Japan,Aichi,Nagoya,2024-02-18,2024,Heatwave,Medium,0.97,13.94,64.87,58.08,64,High,25,1517127.75,539409.42,Medium,189,36,161210.78
B0713,FINA_0713,Finance,Brazil,Rio de Janeiro,Rio de Janeiro,2021-08-23,2021,Wildfire,Low,0.04,8.66,77.84,68.23,68,High,12,586461.79,190785.77,High,183,26,24339.32
B0714,AGRI_0714,Agriculture,Germany,Hamburg,Hamburg,2020-02-09,2020,Flood,Medium,2.2,26.63,56.65,56.55,70,High,15,1482024.83,989385.78,High,275,15,212774.09
B0715,ENER_0715,Energy,Germany,Hamburg,Hamburg,2025-01-17,2025,Flood,High,2.32,56.67,71.58,58.17,57,Medium,29,1060102.93,570520.1,Medium,101,70,63603.82
B0716,AGRI_0716,Agriculture,Japan,Aichi,Nagoya,2020-11-10,2020,Wildfire,Medium,1.24,-12.34,93.18,62.06,80,High,18,1540622.12,798612.16,High,217,32,57696.59
B0717,HEAL_0717,Healthcare,Australia,Queensland,Brisbane,2021-12-02,2021,Heatwave,Medium,1.69,-19.7,61.82,81.71,71,High,11,1035454.62,629997.06,High,247,23,165063.55
B0718,TECH_0718,Technology,United States,New York,New York City,2026-11-13,2026,Cyclone,Critical,2.33,22.66,95.68,91.52,86,Critical,17,1221736.38,542311.43,High,297,41,154337.37
